16,2,95.46,0.32,222.40000000000003,67.08000000000001,1,1,1.0
16,3,305.37,0.0,403.91999999999996,110.53,1,1,1.0
16,4,663.16,131.43,255.89999999999998,127.05000000000001,1,1,1.0
16,5,0.0,152.6,53.2,110.13000000000002,1,1,1.0
17,2,95.69,0.34,222.39999999999998,67.08,1,1,1.0
17,3,305.44,0.0,403.92,109.96,1,1,1.0
17,4,622.21,117.31,255.89999999999998,127.05000000000001,1,1,1.0
17,5,0.0,152.6,80.0,110.13000000000002,1,1,1.0
18,2,95.92,0.36,222.39999999999998,67.08,1,1,1.0
18,3,305.51,0.0,403.91999999999996,109.4,1,1,1.0
18,4,581.27,110.25,255.89999999999998,127.05000000000001,1,1,1.0
18,5,1.41,169.54,96.99000000000001,110.13000000000002,1,1,1.0
19,2,96.16,0.38,222.4,67.09,1,1,1.0
19,3,305.58,0.0,403.92,108.83,1,1,1.0
19,4,537.5,101.78,255.89999999999998,127.05000000000001,1,1,1.0
19,5,0.0,175.19,130.8,120.00999999999999,1,1,1.0
20,2,96.39,0.4,222.40000000000003,67.08999999999999,1,1,1.0
20,3,305.65,0.0,403.9200000000001,108.27,1,1,1.0
20,4,517.74,93.31,255.89999999999998,127.05000000000001,1,1,1.0
20,5,0.0,175.19,140.7,132.70999999999998,1,1,1.0
21,2,96.62,0.42,222.39999999999998,67.09,1,1,1.0
21,3,305.73,0.0,403.90999999999997,107.7,1,1,1.0
21,4,482.4,87.66,243.24,115.74000000000001,1,1,1.0
21,5,22.59,183.66,140.7,132.71,1,1,1.0
22,2,96.85,0.44,222.41,67.09,1,1,1.0
22,3,305.8,0.0,403.91,107.14,1,1,1.0
22,4,451.3,87.66,227.7,115.74000000000001,1,1,1.0
22,5,0.0,197.78,192.98,132.71,1,1,1.0
23,2,97.09,0.47,222.4,67.08,1,1,1.0
23,3,305.87,0.0,403.90999999999997,106.57,1,1,1.0
23,4,417.42,77.78,227.7,115.74000000000001,1,1,1.0
23,5,11.29,207.66,219.85,134.14000000000001,1,1,1.0
24,2,97.32,0.49,222.40000000000003,67.08,1,1,1.0
24,3,305.94,0.0,403.91,106.01,1,1,1.0
24,4,384.94,72.13,227.7,115.74000000000001,1,1,1.0
24,5,25.41,227.43,245.28,134.14,1,1,1.0
25,2,97.55,0.51,222.39999999999998,67.08,1,1,1.0
25,3,306.01,0.0,403.90999999999997,105.44,1,1,1.0
25,4,359.53,70.72,227.70000000000005,115.74000000000001,1,1,1.0
25,5,43.77,231.69,270.70000000000005,151.05,1,1,1.0
26,2,97.78,0.53,222.41,67.08,1,1,1.0
26,3,306.08,0.0,403.92,104.88,1,1,1.0
26,4,327.06,66.48,227.7,115.74,1,1,1.0
26,5,74.83,237.35,292.6,174.32000000000002,1,1,1.0
27,2,98.02,0.55,222.40000000000003,67.09,1,1,1.0
27,3,306.15,0.0,403.9200000000001,104.31,1,1,1.0
27,4,327.06,66.48,188.14000000000004,101.61999999999999,1,1,1.0
27,5,105.89,243.0,314.51,197.60000000000002,1,1,1.0
28,2,98.25,0.57,222.39999999999998,67.09,1,1,1.0
28,3,306.22,0.0,403.91999999999996,103.75,1,1,1.0
28,4,298.82,62.25,188.14,98.75,1,1,1.0
28,5,138.36,257.12,314.51,197.60000000000002,1,1,1.0
29,2,98.48,0.59,222.39999999999998,67.09,1,1,1.0
29,3,306.29,0.0,403.92,103.18,1,1,1.0
29,4,274.82,58.01,188.14,98.75,1,1,1.0
29,5,181.42,277.59,314.51,197.60000000000002,1,1,1.0
30,2,98.71,0.61,222.41000000000003,67.09,1,1,1.0
30,3,306.72,0.0,403.91999999999996,103.18,1,1,1.0
30,4,252.94,56.6,188.14,98.75,1,1,1.0
30,5,224.48,298.06,314.51,197.60000000000002,1,1,1.0
30,6,859.37,152.6,100.63,105.89000000000001,1,1,1.0
31,2,98.95,0.63,222.40000000000003,67.09,1,1,1.0
31,3,307.15,0.0,403.9200000000001,103.18,1,1,1.0
31,4,231.05,55.19,188.14999999999998,98.75,1,1,1.0
31,5,245.66,305.12,379.44000000000005,234.27999999999997,1,1,1.0
31,6,818.4,152.6,141.60000000000002,105.89000000000001,1,1,1.0
32,2,99.18,0.66,222.39999999999998,67.08,1,1,1.0
32,3,307.59,0.0,403.91,103.18,1,1,1.0
32,4,215.52,55.2,176.16,92.39,1,1,1.0
32,5,296.48,305.12,408.37,234.27999999999997,1,1,1.0
32,6,776.09,142.72,182.5,105.89000000000001,1,1,1.0
33,2,99.41,0.68,222.4,67.08,1,1,1.0
33,3,308.02,0.0,403.9200000000001,103.18,1,1,1.0
33,4,199.99,55.21,164.17000000000002,86.03,1,1,1.0
33,5,347.31,305.12,437.29,234.27999999999997,1,1,1.0
33,6,733.73,128.6,226.26999999999998,131.29999999999998,1,1,1.0
34,2,99.64,0.7,222.41000000000003,67.08,1,1,1.0
34,3,308.45,0.0,403.92,103.18,1,1,1.0
34,4,185.88,50.98,164.16000000000003,86.02000000000001,1,1,1.0
34,5,413.67,307.94,437.29,232.06,1,1,1.0
34,6,702.67,114.48,226.2700000000001,131.3,1,1,1.0
35,2,99.88,0.72,222.39999999999998,67.08,1,1,1.0
35,3,308.88,0.0,403.91999999999996,103.18,1,1,1.0
35,4,164.7,46.74,164.16000000000003,86.01999999999998,1,1,1.0
35,5,474.37,379.95,437.28999999999996,160.05,1,1,1.0
35,6,661.73,103.19,226.26999999999998,131.3,1,1,1.0
36,2,100.11,0.74,222.39999999999998,67.09,1,1,1.0
36,3,309.32,0.0,403.91,103.18,1,1,1.0
36,4,143.52,45.33,164.16,86.02,1,1,1.0
36,5,525.2,406.77,434.79999999999995,133.23000000000002,1,1,1.0
36,6,616.55,90.48,226.2700000000001,131.3,1,1,1.0
37,2,100.34,0.76,222.4,67.08999999999999,1,1,1.0
37,3,309.75,0.0,403.91999999999996,103.18,1,1,1.0
37,4,131.52,42.51,164.16,86.02000000000001,1,1,1.0
37,5,525.2,406.77,434.79999999999995,133.23000000000002,1,1,1.0
37,6,584.08,80.6,226.26999999999998,131.3,1,1,1.0
38,2,100.58,0.78,222.40000000000003,67.09,1,1,1.0
38,3,310.18,0.0,403.92,103.18,1,1,1.0
38,4,119.52,39.68,164.16000000000003,86.02000000000001,1,1,1.0
38,5,525.2,406.77,434.79999999999995,133.23000000000002,1,1,1.0
38,6,534.67,76.36,226.26,131.3,1,1,1.0
39,2,100.81,0.8,222.39999999999998,67.09,1,1,1.0
39,3,310.61,0.0,403.91999999999996,103.18,1,1,1.0
39,4,104.93,35.79,164.15999999999997,86.02000000000001,1,1,1.0
39,5,525.2,406.77,434.79999999999995,133.23000000000002,1,1,1.0
39,6,497.96,72.13,226.26000000000005,131.3,1,1,1.0
40,2,101.04,0.82,222.39999999999998,67.09,1,1,1.0
40,3,311.05,0.0,403.91,103.18,1,1,1.0
40,4,90.33,31.9,164.17000000000002,86.02000000000001,1,1,1.0
40,6,462.94,64.35,226.26000000000005,131.29,1,1,1.0
41,2,101.27,0.85,222.40000000000003,67.08000000000001,1,1,1.0
41,3,311.48,0.0,403.91999999999996,103.18,1,1,1.0
41,4,90.33,31.9,126.27,75.30000000000001,1,1,1.0
41,6,445.4,64.35,201.0,112.85,1,1,1.0
42,2,101.51,0.87,222.40000000000003,67.08,1,1,1.0
42,3,311.91,0.0,403.92,103.18,1,1,1.0
42,4,79.63,30.44,126.27000000000001,75.3,1,1,1.0
42,6,418.16,52.67,200.99999999999994,112.86,1,1,1.0
43,2,101.74,0.89,222.39999999999998,67.08,1,1,1.0
43,3,312.34,0.0,403.92,103.18,1,1,1.0
43,4,68.93,28.98,126.26999999999998,75.3,1,1,1.0
43,6,382.17,45.86,200.99999999999994,112.86,1,1,1.0
44,2,101.97,0.91,222.4,67.08,1,1,1.0
44,3,312.78,0.0,403.9100000000001,103.18,1,1,1.0
44,4,58.72,27.04,126.25999999999999,75.30000000000001,1,1,1.0
44,6,355.9,42.95,201.0,112.85000000000001,1,1,1.0
45,2,102.2,0.93,222.41000000000003,67.08999999999999,1,1,1.0
45,3,313.21,0.0,403.91,103.18,1,1,1.0
45,4,48.51,25.09,126.26000000000002,75.3,1,1,1.0
45,6,328.67,41.0,200.99999999999994,112.86000000000001,1,1,1.0
46,2,102.44,0.95,222.39999999999998,67.09,1,1,1.0
46,3,313.64,0.0,403.91999999999996,103.18,1,1,1.0
46,4,31.0,21.2,126.25999999999999,75.3,1,1,1.0
46,6,300.46,35.16,201.0,112.86000000000001,1,1,1.0
47,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
47,3,314.07,0.0,403.92,103.18,1,1,1.0
47,4,24.19,20.71,115.06,70.44999999999999,1,1,1.0
47,6,308.24,47.81,154.34999999999997,92.34,1,1,1.0
48,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
48,3,314.07,0.0,403.92,103.18,1,1,1.0
48,4,17.38,20.23,103.86,65.58999999999999,1,1,1.0
48,6,288.78,41.97,154.36,92.35,1,1,1.0
49,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
49,3,314.07,0.0,403.92,103.18,1,1,1.0
49,4,5.7,14.39,103.86,65.59,1,1,1.0
49,6,263.49,37.11,154.34999999999997,92.33999999999999,1,1,1.0
50,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
50,3,314.07,0.0,403.92,103.18,1,1,1.0
50,4,2.85,13.42,102.82000000000001,65.59,1,1,1.0
50,6,242.09,32.24,154.35,92.35,1,1,1.0
51,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
51,3,314.07,0.0,403.92,103.18,1,1,1.0
51,4,0.0,12.44,101.78,65.60000000000001,1,1,1.0
51,6,218.74,27.38,154.36,92.35000000000001,1,1,1.0
52,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
52,3,314.07,0.0,403.92,103.18,1,1,1.0
52,4,0.0,11.47,92.05,65.59,1,1,1.0
52,6,194.42,26.41,154.35999999999999,92.34,1,1,1.0
53,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
53,3,314.07,0.0,403.92,103.18,1,1,1.0
53,4,0.0,10.5,82.32,65.59,1,1,1.0
53,6,176.92,35.21,154.35,77.71000000000001,1,1,1.0
54,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
54,3,314.07,0.0,403.92,103.18,1,1,1.0
54,4,0.0,9.53,72.6,65.59,1,1,1.0
54,6,157.95,31.8,154.35000000000002,77.71000000000001,1,1,1.0
55,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
55,3,314.07,0.0,403.92,103.18,1,1,1.0
55,4,0.0,7.58,53.14,65.59,1,1,1.0
55,6,138.98,28.4,154.35,77.71000000000001,1,1,1.0
56,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
56,3,314.07,0.0,403.92,103.18,1,1,1.0
56,4,0.0,6.61,40.5,65.59,1,1,1.0
56,6,114.66,28.4,154.35,77.71000000000001,1,1,1.0
57,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
57,3,314.07,0.0,403.92,103.18,1,1,1.0
57,4,0.0,4.66,31.25,65.59,1,1,1.0
57,6,126.33,36.18,139.74,64.1,1,1,1.0
58,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
58,3,314.07,0.0,403.92,103.18,1,1,1.0
58,4,0.0,2.72,22.01,65.59,1,1,1.0
58,6,107.85,34.24,139.74,64.1,1,1,1.0
59,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
59,3,314.07,0.0,403.92,103.18,1,1,1.0
59,4,0.0,2.72,22.01,65.59,1,1,1.0
59,6,93.26,32.29,139.74,64.1,1,1,1.0
60,2,102.67,0.97,222.39999999999998,67.09,1,1,1.0
60,3,314.07,0.0,403.92,103.18,1,1,1.0
60,4,0.0,2.72,22.01,65.59,1,1,1.0
60,6,85.47,30.35,122.22999999999999,56.35,1,1,1.0
